national_dex_id,name,type_primary,type_secondary,generation,region,source_game,sprite_url,description
591,Amoonguss,Grass,Poison,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,
592,Frillish Male,Water,Ghost,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,
593,Jellicent Male,Water,Ghost,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,
594,Alomomola,Water,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,
595,Joltik,Bug,Electric,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,
596,Galvantula,Bug,Electric,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,
597,Ferroseed,Grass,Steel,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,
598,Ferrothorn,Grass,Steel,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,
599,Klink,Steel,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,
600,Klang,Steel,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,
601,Klinklang,Steel,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,
602,Tynamo,Electric,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,
603,Eelektrik,Electric,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,
604,Eelektross,Electric,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,
605,Elgyem,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,
606,Beheeyem,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,
607,Litwick,Ghost,Fire,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,
608,Lampent,Ghost,Fire,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,
609,Chandelure,Ghost,Fire,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,
610,Axew,Dragon,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,
611,Fraxure,Dragon,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,
612,Haxorus,Dragon,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,
613,Cubchoo,Ice,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,
614,Beartic,Ice,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,
615,Cryogonal,Ice,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,
616,Shelmet,Bug,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,
617,Accelgor,Bug,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,
618,Stunfisk,Ground,Electric,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,
619,Mienfoo,Fighting,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,
620,Mienshao,Fighting,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,
621,Druddigon,Dragon,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,
622,Golett,Ground,Ghost,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,
623,Golurk,Ground,Ghost,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,
624,Pawniard,Dark,Steel,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,
625,Bisharp,Dark,Steel,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,
626,Bouffalant,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,
627,Rufflet,Normal,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,
628,Braviary,Normal,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,
629,Vullaby,Dark,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,
630,Mandibuzz,Dark,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,
631,Heatmor,Fire,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,
632,Durant,Bug,Steel,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,
633,Deino,Dark,Dragon,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,
634,Zweilous,Dark,Dragon,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,
635,Hydreigon,Dark,Dragon,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,
636,Larvesta,Bug,Fire,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,
637,Volcarona,Bug,Fire,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,
638,Cobalion,Steel,Fighting,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,
639,Terrakion,Rock,Fighting,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,
640,Virizion,Grass,Fighting,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,
641,Tornadus Incarnate,Flying,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,
642,Thundurus Incarnate,Electric,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,
643,Reshiram,Dragon,Fire,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,
644,Zekrom,Dragon,Electric,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,
645,Landorus Incarnate,Ground,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,
646,Kyurem,Dragon,Ice,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,
647,Keldeo Ordinary,Water,Fighting,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,
648,Meloetta Aria,Normal,Psychic,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,
649,Genesect,Bug,Steel,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,
650,Chespin,Grass,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,
651,Quilladin,Grass,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,
652,Chesnaught,Grass,Fighting,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,
653,Fennekin,Fire,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,
654,Braixen,Fire,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,
655,Delphox,Fire,Psychic,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,
656,Froakie,Water,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,
657,Frogadier,Water,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,
658,Greninja,Water,Dark,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,
659,Bunnelby,Normal,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,
660,Diggersby,Normal,Ground,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,
661,Fletchling,Normal,Flying,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,
662,Fletchinder,Fire,Flying,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,
663,Talonflame,Fire,Flying,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,
664,Scatterbug,Bug,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,
665,Spewpa,Bug,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,
666,Vivillon,Bug,Flying,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,
667,Litleo,Fire,Normal,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,
668,Pyroar Male,Fire,Normal,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,
669,Flabebe,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,
670,Floette,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,
671,Florges,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,
672,Skiddo,Grass,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,
673,Gogoat,Grass,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,
674,Pancham,Fighting,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,
675,Pangoro,Fighting,Dark,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,
676,Furfrou,Normal,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,
677,Espurr,Psychic,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,
678,Meowstic Male,Psychic,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,
679,Honedge,Steel,Ghost,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,
680,Doublade,Steel,Ghost,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,
681,Aegislash Shield,Steel,Ghost,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,
682,Spritzee,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,
683,Aromatisse,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,
684,Swirlix,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,
685,Slurpuff,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,
686,Inkay,Dark,Psychic,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,
687,Malamar,Dark,Psychic,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,
688,Binacle,Rock,Water,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,
689,Barbaracle,Rock,Water,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,
690,Skrelp,Poison,Water,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,
691,Dragalge,Poison,Dragon,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,
692,Clauncher,Water,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,
693,Clawitzer,Water,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,
694,Helioptile,Electric,Normal,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,
695,Heliolisk,Electric,Normal,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,
696,Tyrunt,Rock,Dragon,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,
697,Tyrantrum,Rock,Dragon,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,
698,Amaura,Rock,Ice,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,
699,Aurorus,Rock,Ice,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,
700,Sylveon,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,
701,Hawlucha,Fighting,Flying,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,
702,Dedenne,Electric,Fairy,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,
703,Carbink,Rock,Fairy,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,
704,Goomy,Dragon,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,
705,Sliggoo,Dragon,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,
706,Goodra,Dragon,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,
707,Klefki,Steel,Fairy,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,
708,Phantump,Ghost,Grass,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,
709,Trevenant,Ghost,Grass,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,
710,Pumpkaboo Average,Ghost,Grass,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,
711,Gourgeist Average,Ghost,Grass,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,
712,Bergmite,Ice,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,
713,Avalugg,Ice,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,
714,Noibat,Flying,Dragon,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,
715,Noivern,Flying,Dragon,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,
716,Xerneas,Fairy,,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,
717,Yveltal,Dark,Flying,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,
718,Zygarde 50,Dragon,Ground,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,
719,Diancie,Rock,Fairy,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,
720,Hoopa,Psychic,Ghost,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,
721,Volcanion,Fire,Water,6,Kalos,X/Y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,
722,Rowlet,Grass,Flying,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,
723,Dartrix,Grass,Flying,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,
724,Decidueye,Grass,Ghost,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,
725,Litten,Fire,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,
726,Torracat,Fire,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,
727,Incineroar,Fire,Dark,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,
728,Popplio,Water,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,
729,Brionne,Water,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,
730,Primarina,Water,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,
731,Pikipek,Normal,Flying,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,
732,Trumbeak,Normal,Flying,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,
733,Toucannon,Normal,Flying,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,
734,Yungoos,Normal,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,
735,Gumshoos,Normal,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,
736,Grubbin,Bug,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,
737,Charjabug,Bug,Electric,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,
738,Vikavolt,Bug,Electric,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,
739,Crabrawler,Fighting,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,
740,Crabominable,Fighting,Ice,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,
741,Oricorio Baile,Fire,Flying,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,
742,Cutiefly,Bug,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,
743,Ribombee,Bug,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,
744,Rockruff,Rock,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,
745,Lycanroc Midday,Rock,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,
746,Wishiwashi Solo,Water,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,
747,Mareanie,Poison,Water,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,
748,Toxapex,Poison,Water,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,
749,Mudbray,Ground,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,
750,Mudsdale,Ground,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,
751,Dewpider,Water,Bug,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,
752,Araquanid,Water,Bug,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,
753,Fomantis,Grass,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,
754,Lurantis,Grass,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,
755,Morelull,Grass,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,
756,Shiinotic,Grass,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,
757,Salandit,Poison,Fire,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,
758,Salazzle,Poison,Fire,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,
759,Stufful,Normal,Fighting,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,
760,Bewear,Normal,Fighting,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,
761,Bounsweet,Grass,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,
762,Steenee,Grass,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,
763,Tsareena,Grass,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,
764,Comfey,Fairy,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,
765,Oranguru,Normal,Psychic,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,
766,Passimian,Fighting,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,
767,Wimpod,Bug,Water,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,
768,Golisopod,Bug,Water,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,
769,Sandygast,Ghost,Ground,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,
770,Palossand,Ghost,Ground,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,
771,Pyukumuku,Water,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,
772,Type Null,Normal,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,
773,Silvally,Normal,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,
774,Minior Red Meteor,Rock,Flying,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,
775,Komala,Normal,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,
776,Turtonator,Fire,Dragon,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,
777,Togedemaru,Electric,Steel,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,
778,Mimikyu Disguised,Ghost,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,
779,Bruxish,Water,Psychic,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,
780,Drampa,Normal,Dragon,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,
781,Dhelmise,Ghost,Grass,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,
782,Jangmo O,Dragon,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,
783,Hakamo O,Dragon,Fighting,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,
784,Kommo O,Dragon,Fighting,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,
785,Tapu Koko,Electric,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,
786,Tapu Lele,Psychic,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,
787,Tapu Bulu,Grass,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,
788,Tapu Fini,Water,Fairy,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,
789,Cosmog,Psychic,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,
790,Cosmoem,Psychic,,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,
791,Solgaleo,Psychic,Steel,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,
792,Lunala,Psychic,Ghost,7,Alola,Sun/Moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,
